User,Tweet,Date
SARwatchMED,RT @Benjamin_P_Ward: The most shocking thing about leaked EU anti-fraud  office report on @Frontex complicity in Greek border abuses? That…,2022-10-17 13:24:07+00:00
SARwatchMED,"RT @g_christides: Updated text on 92 #refugees rescued in #Evros: 
👉🇬🇷to inform UN, alerted Brussels
👉@Frontex confirms rescue, unclear if…",2022-10-17 13:23:59+00:00
SARwatchMED,"RT @derspiegel: 92 Migranten sind am Freitag offenbar über den Grenzfluss Evros getrieben worden, das hat #Frontex bestätigt. Die Türkei un…",2022-10-17 13:23:56+00:00
SARwatchMED,RT @seawatch_intl: We are looking for a Technical Superintendent (f/m/d) who is responsible for the technical condition and maintenance of…,2022-10-17 13:23:52+00:00
SARwatchMED,"RT @alarm_phone: Calls of distress from two boats in the central Mediterranean kept us busy during night. 

We are relieved that #GeoBarent…",2022-10-17 13:23:49+00:00
SARwatchMED,RT @Publico: Refugiados: Grécia e Turquia trocam acusações após descoberta de 92 sírios e afegãos nus na fronteira https://t.co/s9ylWCqv4I,2022-10-17 13:23:42+00:00
SARwatchMED,RT @MSF_Prensa: La presencia de las organizaciones de rescate en el #Mediterráneo central es consecuencia directa de la ausencia total de m…,2022-10-17 10:37:44+00:00
SARwatchMED,"RT @MSF_Prensa: ""Que la misma situación siga sucediendo año tras año, demuestra la inacción de las políticas migratorias europeas respecto…",2022-10-17 10:37:37+00:00
SARwatchMED,RT @MSF_Prensa: Los rescates han sido sido posibles por las alertas de @alarm_phone y la colaboración de @PVolontaires mientras #Italia y #…,2022-10-17 10:37:34+00:00
SARwatchMED,"RT @MSF_Prensa: Desde el pasado miércoles, el #GeoBarents de @MSF ha rescatado a 293 personas en 5 salvamentos (los dos últimos, la pasada…",2022-10-17 10:37:32+00:00
SARwatchMED,RT @lk2015r: Speaking out and fighting against border violence should not depend on which state perpetrated it. They all do. 5/,2022-10-17 10:25:38+00:00
SARwatchMED,"RT @lk2015r: As for the UNHCR: good to see strong words now, but they have a team in Evros, and I don't recall many strong words about what…",2022-10-17 10:25:33+00:00
SARwatchMED,RT @lk2015r: The minister performing this show in recent months had no problem touring the Greek media and publicly discrediting the parent…,2022-10-17 10:25:29+00:00
SARwatchMED,"RT @lk2015r: Second, to the people who support victims of the border violence perpetrated by states in Evros and elsewhere, who speak out a…",2022-10-17 10:25:26+00:00
SARwatchMED,RT @lk2015r: Irrespective of the real events around the 92 people found naked in #Evros: The performance of indignation by the 🇬🇷 governmen…,2022-10-17 10:25:21+00:00
SARwatchMED,"RT @EFEnoticias_ES: #INMIGRACIÓN | Salvamento Marítimo ha rescatado este lunes, hasta el mediodía, a 132 inmigrantes  que se dirigían en tr…",2022-10-17 10:25:13+00:00
SARwatchMED,"RT @ANSA_med: Grecia ricorre all'Onu per caso 92 migranti al confine turco. Mitarachis: Frontex è testimone, Turchia strumentalizza migrant…",2022-10-17 10:25:09+00:00
SARwatchMED,"RT @SeebrueckeFfm: Das Boot nahm Wasser auf, als das @MSF_Sea-Team sie erreichte. Alle sind jetzt in Sicherheit und es sind 293 Gerettete a…",2022-10-17 10:25:03+00:00
SARwatchMED,"RT @SeebrueckeFfm: 🔴 Eine fünfte Rettung wurde einige Std. später während der Nacht durchgeführt, nach einer weiteren Meldung von@alarm_pho…",2022-10-17 10:24:59+00:00
SARwatchMED,"RT @StatewatchEU: Greece and Turkey trade blame after 92 naked migrants rescued at border.

Greek authorities brand Turkey’s behaviour a ‘s…",2022-10-17 10:24:55+00:00
SARwatchMED,RT @SeebrueckeFfm: 🔴 Letzte Nacht führte das @MSF_Sea-Team der #GeoBarents eine weitere Rettung nach einer Meldung von @alarm_phone durch:…,2022-10-17 10:24:50+00:00
SARwatchMED,"RT @salva_perello: Y sin tiempo para descansar de nuevo al salvamento, el quinto ya, embarcación de madera con muchos problemas de estabili…",2022-10-17 10:24:41+00:00
SARwatchMED,"RT @salva_perello: Esta madrugada llegó el cuarto salvamento, vidas arrojadas al mar sin ninguna garantía de supervivencia #SavePassage now…",2022-10-17 10:24:37+00:00
SARwatchMED,"RT @localteamtv: Geobarents, soccorso alle ore 3 : salvati 76 naufraghi su barcone #migranti #medicisenzafrontiere #geobarents #localteam h…",2022-10-17 10:24:30+00:00
SARwatchMED,"RT @localteamtv: Geobarents, soccorsi notturni: dichiarazione di MSF #MSF #Geobarents #migranti #localteam https://t.co/bmhQF7RjLk",2022-10-17 10:24:27+00:00
SARwatchMED,"RT @EPAndalucia: Cruz Roja en Almería atiende a más de 170 personas rescatadas de pateras, entre ellas embarazadas y bebés https://t.co/glN…",2022-10-17 10:24:24+00:00
SARwatchMED,"RT @LexFront: ""A devastating report from @EUAntiFraud states that the agency... protected hot returns.. a violation of human rights.. put t…",2022-10-17 10:24:16+00:00
SARwatchMED,RT @Ani_veg: Da igual cuantos años lleve haciendo esto.Siempre me impresionan los rescates de noche donde hay muchos niños pequeños y cada…,2022-10-17 10:24:11+00:00
SARwatchMED,RT @LGalrao: 'Un demoledor informe de la #OLAF constata que la agencia #Frontex tuvo conocimiento y amparó devoluciones en caliente en alta…,2022-10-17 10:24:06+00:00
SARwatchMED,"RT @maledictus: There is no doubt that Turkish authorities have repeatedly violated the fundamental rights of migrants.

The Greek governme…",2022-10-17 08:55:02+00:00
SARwatchMED,"RT @ecre: Again, civilian rescuers on-site where 🇪🇺 &amp; MS are not. 
Thanks to @MSF_Sea 
#DontLetThemDrown! https://t.co/svno7a8mM7",2022-10-17 08:54:50+00:00
SARwatchMED,RT @MSF_Sea: 🔴 A fifth rescue has been performed a few hours later during the night following another alert shared by @alarm_phone. 76 peop…,2022-10-17 08:54:44+00:00
SARwatchMED,RT @MSF_Sea: ❗️ The survivors are exhausted after spending the night at sea with scared children to look after. Although the darkness made…,2022-10-17 08:54:41+00:00
SARwatchMED,"RT @MSF_Sea: 🔴 Last night, our team conducted another rescue following an alert by @alarm_phone. 40 people, including 13 children and a pre…",2022-10-17 08:54:38+00:00
SARwatchMED,"RT @InfoMigrants_fr: Selon le défenseur du peuple, un organisme officiel très respecté en Espagne, les forces de l’ordre espagnoles auraien…",2022-10-17 08:54:32+00:00
SARwatchMED,RT @ekathimerini: Mitarakis to raise latest Evros incident with UN https://t.co/SUYQkHdePt https://t.co/iOM9sIGEVt,2022-10-17 08:54:28+00:00
SARwatchMED,"RT @RescueMed: 🔵 Ieri pomeriggio, barca a vela #Nadir ha prestato primo soccorso a imbarcazione partita dalla #Tunisia con 65 persone a bor…",2022-10-17 08:53:34+00:00
SARwatchMED,RT @EFEnoticias: Salvamento Marítimo socorre a 69 personas al este de Lanzarote y busca a otras 50. https://t.co/I4do5u2Byd,2022-10-17 08:53:30+00:00
SARwatchMED,"RT @LexFront: https://t.co/0aN1RQGtWZ 
OLAF investigated Alaa’s case, confirming that Frontex Director lied to the European Parliament when…",2022-10-17 08:53:08+00:00
SARwatchMED,"RT @stluedke: .@el_pais editorial on #Frontex: ""The European authorities must ensure a transparent and controllable management model, so th…",2022-10-17 08:53:01+00:00
SARwatchMED,"RT @stluedke: ""Leggeris Rücktritt ist nicht genug"", schreibt El País heute im Leitartikel zum #Frontexskandal.
https://t.co/uAGIcwnvOE",2022-10-17 08:52:53+00:00
SARwatchMED,RT @SeebrueckeFfm: 🇮🇨 Salvamento Marítimo⚓️🇪🇸 rettete am Sonntag 264 Menschen auf der #Atlanrtikroute: 140 davon in 1 Boot &amp; 2 Schlauchboot…,2022-10-17 08:52:47+00:00
SARwatchMED,"RT @FenixAid: Vulnerable asylum seekers are being evicted from Government provided apartments, and transferred to remote camps by @govgr.…",2022-10-17 08:52:44+00:00
SARwatchMED,"RT @expresso: O Salvamento Marítimo espanhol auxiliou, durante a noite outras 106 pessoas, incluindo pelo menos um menor, em dois barcos pn…",2022-10-17 08:52:37+00:00
SARwatchMED,RT @ecre: Leaked report: Frontex compared rights officer to 'Khmer Rouge' https://t.co/O7X4DirWk4,2022-10-17 08:52:30+00:00
SARwatchMED,RT @guardian: Greece and Turkey trade blame after 92 naked migrants rescued at border https://t.co/IFVTPoepzB,2022-10-17 08:52:25+00:00
SARwatchMED,RT @sonietamb: AUDIO (minuto 1’21’’) Las autoridades de #Marruecos están realizando redadas y deteniendo a personas migrantes sudanesas en…,2022-10-17 08:52:22+00:00
SARwatchMED,"RT @MSF_ITALIA: 46 persone in fuga dalla #Libia salvate grazie alla #GeoBarents e alla segnalazione di @alarm_phone. 
I sopravvissuti sono…",2022-10-17 08:52:18+00:00
SARwatchMED,RT @nmitarakis: Για το ντροπιαστικό συμβάν με τους 92 μετανάστες στον Έβρο η Τουρκία είναι σε δύσκολη θέση. Δυστυχώς έγιναν αντικείμενο εξε…,2022-10-17 08:52:07+00:00
SARwatchMED,"RT @InfoMigrants: 📷 ""The experiences are unbearable and hard to process mentally.""

Over the past two years, medical charity Doctors withou…",2022-10-17 08:52:03+00:00
SARwatchMED,"RT @ag_notizie: Soccorsi 41 migranti al largo di Lampedusa, hotspot sovraffollato: ci sono 709 ospiti https://t.co/6jX9UY5Btv https://t.co/…",2022-10-17 08:51:55+00:00
SARwatchMED,RT @txemita: Finalmente encontraron a 69 personas más en el Atlántico y de madrugada fueron trasladadas a tierra por trabajadores de Salvam…,2022-10-17 08:51:46+00:00
SARwatchMED,"RT @FenixAid: Last Friday, 92 people in search of safety fled from Türkiye to Greece. The group arrived stripped of their clothes and perso…",2022-10-17 08:51:42+00:00
SARwatchMED,"RT @SICNoticias: Desde o início do ano, cerca de 11.500 migrantes conseguiram atravessar do continente africano para as ilhas Canárias. htt…",2022-10-17 08:51:37+00:00
SARwatchMED,RT @RescueMed: https://t.co/xEdMVJ2SrE,2022-10-17 08:51:35+00:00
SARwatchMED,"RT @RescueMed: 🌍 Il report settimanale di @berlinersfor: i fatti più importanti dal #Mediterraneo 🌍
🗓️ 41/2022 🗓️ https://t.co/0jBvcvoCX8",2022-10-17 08:51:32+00:00
SARwatchMED,"RT @openarms_fund: “Hay mucha gente a bordo. Necesitan ayuda”
Así comenzaba el 1er rescate del #OpenArmsUno en su 2a misión #Med
A bordo de…",2022-10-17 08:51:28+00:00
SARwatchMED,"RT @SkyTG24: Migranti, riprendono gli sbarchi: approdano in 101 a Lampedusa https://t.co/StaqSdggmu",2022-10-17 08:51:23+00:00
SARwatchMED,RT @112canarias: Anoche @salvamentogob trasladó hasta Arrecife #Lanzarote a 180 migrantes localizados en 4 embarcaciones. Tras ser asistido…,2022-10-17 08:51:20+00:00
SARwatchMED,RT @SOSMedFrance: 🗣️TÉMOIGNAGE : « Un groupe de personnes est tombé à l’eau peu après que nous ayons quitté la plage. Nous n’avons pu récup…,2022-10-17 08:51:16+00:00
SARwatchMED,RT @ekathimerini: Turkey calls Greek claims on migrant mistreatment fake news https://t.co/iyj6f4CHju https://t.co/oxeHUvhIhl,2022-10-17 08:51:13+00:00
SARwatchMED,RT @TSFRadio: Mais de 260 migrantes foram resgatados ao largo das Canárias https://t.co/YIq2YRyiMW Em https://t.co/MDmhqgLx6x https://t.co/…,2022-10-17 08:51:09+00:00
SARwatchMED,RT @Lusa_noticias: Mais de 260 migrantes foram resgatados ao largo das Canárias - https://t.co/aNQ54ejGVL https://t.co/gOYyFHNZ1W,2022-10-17 08:51:06+00:00
SARwatchMED,"RT @dw_espanol: Autoridades de Salvamento Marítimo de #España #rescataron el domingo a 264 personas en la #RutaCanaria, 140 de ellas en una…",2022-10-16 23:05:16+00:00
SARwatchMED,RT @LGalrao: @Lusa_noticias E ninguém perguntou à ministra pq é q o @defesa_pt continua a propagandear o mesmo balanço de resgates já feito…,2022-10-16 22:57:42+00:00
SARwatchMED,"RT @LGalrao: Aliás, este balanço repetido das '7065 vidas salvas' foi feito inicialmente ainda em Dezembro de 2019 https://t.co/rz9AqlLzIy…",2022-10-16 22:55:36+00:00
SARwatchMED,RT @LGalrao: O @defesa_pt - c/@JoaoCravinho e agora c/@carreirash - continua a propagandear balanço de 01/2020 (https://t.co/ZvxiaC4xUv) co…,2022-10-16 22:55:32+00:00
SARwatchMED,"RT @LGalrao: Contexto da afirmação e das questões: https://t.co/AXNVSvwcb8 
https://t.co/URiPvy3u9H
https://t.co/VeSiOubaMu
#Mediterrâneo #…",2022-10-16 22:55:26+00:00
SARwatchMED,RT @LGalrao: Ministra @carreirash recicla números de 2020 sobre ‘resgate de mais de 7.000 migrantes nas águas europeias’: https://t.co/Y4Xa…,2022-10-16 22:55:21+00:00
SARwatchMED,RT @EFE_Canarias: Salvamento Marítimo rescata durante el domingo a 264 personas en cuatro barcas en la #RutaCanaria: una patera y dos neumá…,2022-10-16 22:55:18+00:00
SARwatchMED,RT @txemita: Noche humanitaria en Lanzarote: Salvamento Marítimo rescata al menos a 57 personas rescatadas en aguas próximas a la isla y se…,2022-10-16 22:55:14+00:00
SARwatchMED,RT @Lusa_noticias: Ministra da Defesa enaltece mais de 7.000 migrantes resgatados pela Polícia Marítima desde 2014 - https://t.co/meADlmYOV…,2022-10-16 22:55:05+00:00
SARwatchMED,RT @noticiaaominuto: Mais de 7 mil migrantes resgatados pela Polícia Marítima desde 2014 https://t.co/SaDXgLoPb7 #paisaominuto,2022-10-16 22:55:03+00:00
SARwatchMED,"RT @resqship_int: 2/2 A few minutes ago the people on board the unseaworthy boat were received by the Italian Coast Guard, which is now tak…",2022-10-16 22:54:48+00:00
SARwatchMED,RT @resqship_int: 1/2 Our crew found a boat with 65 occupants late this afternoon that had departed Tunisia early this morning. Among them…,2022-10-16 22:54:26+00:00
SARwatchMED,"RT @RTVCes: Horas antes, Salvamento Marítimo rescataba a los ocupantes de una patera que se encontraba a la deriva a unas diez millas al no…",2022-10-16 22:54:22+00:00
SARwatchMED,"RT @maydayterraneo: 🚢La tripulación de #Aitamari se emplea a fondo para poner a punto la próxima misión. Ejercicios de seguridad a bordo, m…",2022-10-16 22:54:18+00:00
SARwatchMED,RT @Cahora: ⚓️⚓️ Salvamento Marítimo rescata a 124 personas de un cayuco al sur de El Hierro #Migraciones #Canarias https://t.co/UCj0MZvFhs,2022-10-16 22:54:13+00:00
SARwatchMED,RT @112canarias: Efectivos de @guardiacivil y @salvamentogob localizaron y rescataron en las proximidades de #ELHIERRO a 124 migrantes en b…,2022-10-16 22:54:09+00:00
SARwatchMED,RT @Heroesdelmar: @CruzRojaAlmeria 👏🏻👏🏻 Entre ellas 2 pateras de 12 y 15 personas que estuvieron a la deriva de 4 y 5 días.,2022-10-16 22:54:01+00:00
SARwatchMED,"RT @CruzRojaAlmeria: Este bebé ha llegado hoy en una patera. Un bebé que no sabe la suerte que ha tenido, que no sabe lo que sus padres han…",2022-10-16 22:53:50+00:00
SARwatchMED,"RT @RTVCes: La Guardamar Calíope, de @salvamentogob ha rescatado una patera con 34 personas a bordo, todas de origen magrebí, en aguas cana…",2022-10-16 18:25:33+00:00
SARwatchMED,"RT @RescueMed: ✊🏽 Ieri, 15 Ottobre, migliaia di persone sono scese in piazza in Italia e davanti alle Ambasciate e ai Consolati di tutta Eu…",2022-10-16 18:25:28+00:00
SARwatchMED,"RT @againstpushback: Open Assembly will be held on Sunday 23/10 at 6pm at Steki Metanaston (Tsamadou).

We will discuss among other topics,…",2022-10-16 18:25:24+00:00
SARwatchMED,"RT @EPCValenciana: Interceptada una patera con siete personas, seis de ellas menores, en la zona del Faro de Santa Pola https://t.co/e42G2y…",2022-10-16 18:25:19+00:00
SARwatchMED,"RT @RefugeesinLibya: #FREEDOM_FOR_MAZIN 
#Libya 

In the city of #ijelat, a young Chadian is being held captive by the militias who are dem…",2022-10-16 18:25:15+00:00
SARwatchMED,RT @alarm_phone: This group of people seeking to escape from #Libya alerted Alarm Phone when in distress. We informed the authorities as we…,2022-10-16 18:25:10+00:00
SARwatchMED,RT @Seebruecke_intl: We are grateful that the civilian sea rescue organisations continue to fight for the protection of human rights. The 1…,2022-10-16 18:25:00+00:00
SARwatchMED,"RT @Seebruecke_intl: In an operation today, the #GeoBarents was able to rescue the 46 fleeing people from distress at sea. They are now saf…",2022-10-16 18:24:58+00:00
SARwatchMED,RT @Seebruecke_intl: Even though Nobel Peace Prize winner Europe would rather let these people drown than ensure their human rights to life…,2022-10-16 18:24:54+00:00
SARwatchMED,RT @Seebruecke_intl: People have to attempt their flight on the world's deadliest flight routes because Europe does not create safe and leg…,2022-10-16 18:24:45+00:00
SARwatchMED,RT @txemita: Encuentran a unas 120 personas al suroeste de El Hierro a bordo de un cayuco. Están siendo trasladadas a tierra segura en este…,2022-10-16 18:24:41+00:00
SARwatchMED,"RT @lk2015r: An interesting element in this is that Frontex was involved in the rescue, contrary to past practices e.g. in cases when peopl…",2022-10-16 18:24:37+00:00
SARwatchMED,RT @g_christides: https://t.co/IAFDy5LjOx,2022-10-16 18:24:29+00:00
SARwatchMED,"RT @salva_perello: Es nuestro tercer #salvamento, 177 personas arrebatadas de las garras de una muerte segura y la mar indica que serán más…",2022-10-16 18:24:11+00:00
SARwatchMED,RT @unifiedrescueg1: We always try to get to the facts.  But 90% of immigrants said it was Greece that did it.  We can't accuse anyone unti…,2022-10-16 18:23:56+00:00
SARwatchMED,"RT @RescueMed: 🔵 Su segnalazione di #AlarmPhone, #GeoBarents ha soccorso oggi un gommone con 46 persone in pericolo, tra cui 16 minori, in…",2022-10-16 18:23:02+00:00
SARwatchMED,RT @unifiedrescueg1: We are verifying this information given by the Greek Minister @nmitarakis of Immigration and Asylum.  But according to…,2022-10-16 18:22:57+00:00
SARwatchMED,RT @g_christides: 2/ We'll have a fuller picture about the incident in the following days.,2022-10-16 18:22:54+00:00
SARwatchMED,"RT @g_christides: It was confirmed to me that @Frontex supported the @hellenicpolice in the rescue of the 92 people 

Frontex officers at t…",2022-10-16 18:22:41+00:00
SARwatchMED,"RT @Ani_veg: 3 rescate del #GeoBarents de @MSF_Sea con 177 almas más.
Que la misma situación siga sucediendo año tras año,demuestra la inac…",2022-10-16 18:22:37+00:00
SARwatchMED,"RT @localteamtv: Geo Barents, le immagini a bordo: 177 persone soccorse finora #geobarents #migranti #medicisenzafrontiere #localteam https…",2022-10-16 18:22:33+00:00
SARwatchMED,RT @srchwng: During our tests we found some minor weak spots in our mechanical construction - waterproofness of the servos&amp;electronics - bu…,2022-10-16 18:22:29+00:00
SARwatchMED,RT @srchwng: T+21 days @ burriana and 41 flights later we finished our flighttests.~2870km of our targeted 8000km reached.  In our last fli…,2022-10-16 18:22:22+00:00
SARwatchMED,RT @europapress: Salvamento Marítimo rescata una patera con 33 personas a bordo en aguas canarias https://t.co/PfRGKan4pc,2022-10-16 18:22:17+00:00
SARwatchMED,RT @RefugeesinLibya: A mother of 4 children have passed away after her prolonged period of tuberculosis of which she have been refused medi…,2022-10-16 18:22:14+00:00
SARwatchMED,"RT @MSF_Sea: The 46 survivors are exhausted after spending the night at sea and are currently being cared for by our team. 
❗️ There are no…",2022-10-16 18:22:08+00:00
SARwatchMED,RT @MSF_Sea: 🛟 Thanks again to @alarm_phone for sharing this alert. The #civilfleet remains committed to rescue people in distress at sea w…,2022-10-16 18:22:01+00:00
SARwatchMED,"RT @MSF_Sea: 🔴 One more boat in distress on the deadliest migration route in the world. Our team has just rescued 46 people, among them 16…",2022-10-16 18:21:58+00:00
SARwatchMED,RT @salvamentogob: Velero ODIN avista patera con 33 personas (1 mujer) de origen magrebí 10 millas al N de Lanzarote. CCS Las Palmas movili…,2022-10-16 18:21:51+00:00
SARwatchMED,"RT @teammareliberum: When these crimes are publicly discussed by members of the government, it only serves to add fuel to the fire of the l…",2022-10-16 18:21:48+00:00
SARwatchMED,"RT @teammareliberum: Turkey allegedly abandoned 92 migrants at the #Evros river. The people were completely naked. In the Evros region, sys…",2022-10-16 18:21:44+00:00
SARwatchMED,"RT @RefugeesinLibya: From repeated negligence and circle of violence, to the raids of Gargaresh and the #Ainzara prison. Abandoned by the @…",2022-10-16 18:21:40+00:00
SARwatchMED,"RT @AngiKappa: #migranti ""Aumentano gli sbarchi ma niente a che vedere con quelli del 2018. Se c'è stato un decremento nel 2019/2020 é per…",2022-10-16 18:21:35+00:00
SARwatchMED,"RT @SkyTG24: Lampedusa, sbarcati 37 migranti. All'hotspot 477 persone https://t.co/4d9mU9YIPr",2022-10-16 18:21:30+00:00
SARwatchMED,RT @txemita: Tras la tormenta: encuentran a unas 25 personas al noreste de Lanzarote a bordo de una neumática y tras rescatarlas serán llev…,2022-10-16 18:21:26+00:00
SARwatchMED,"RT @ABoatReport: @nmitarakis @neademokratia @kmitsotakis Any comment on this? No, why not? https://t.co/64XLnIROSJ",2022-10-16 18:21:23+00:00
SARwatchMED,RT @MSF_Sea: 🩺 One of the 131 survivors on board the #GeoBarents is showing our medical team wounds sustained in #Libya that were left untr…,2022-10-16 11:43:00+00:00
SARwatchMED,"RT @InfoMigrants_ar: بعد إعادة #مالطا سفينة #مهاجرين لمصر.. ماذا وراء تزايد أعداد #المهاجرين #المصريين مؤخراً؟

https://t.co/KJCixz64U8",2022-10-16 10:13:44+00:00
SARwatchMED,"RT @localteamtv: Geo Barents, sono in corso le ricerche per individuare un'imbarcazione alla deriva con circa 33 persone a bordo #geobarent…",2022-10-16 10:13:26+00:00
SARwatchMED,"RT @RefugeesauMaroc: Chers #peuples du #monde, veuillez voire le centre de détention des #migrants Noirs à #Lâayoune au Maroc, regarder com…",2022-10-16 10:13:22+00:00
SARwatchMED,RT @SOSMedFrance: 📃GLOSSAIRE : « une zone SAR » (“search and rescue” - “recherche et sauvetage”) est un espace maritime aux dimensions défi…,2022-10-16 10:13:15+00:00
SARwatchMED,RT @Ghaya_BM: Anger continues in Zarzis south of Tunisia as families of missing migrant boat members from few weeks ago continue to point f…,2022-10-15 22:39:59+00:00
SARwatchMED,"RT @itzmokrit: Local citizens accuse the authorities of having disrespected the families of the dead, some having been buried in the cemete…",2022-10-15 22:39:57+00:00
SARwatchMED,RT @MeshkalTn: Angry protests in the Souihel neighborhood of Zarzis #Tunisia tonight. Locals are enraged by the (lack of) response by autho…,2022-10-15 22:39:52+00:00
SARwatchMED,RT @ismailcatakli: Türkiye ile ilgili tek bir insan hakları ihlali bulamadığınız için kendi yaptığınız zulmün fotoğrafını Türkiye yapmış gi…,2022-10-15 22:39:31+00:00
SARwatchMED,"RT @scandura: 🔴 47 Naufraghi a Messina *

Sono a bordo del cargo 🚢#MscMaritinaF 🇱🇷 che li ha soccorsi a NW Bengasi #Cirenaica #Libia. Il ca…",2022-10-15 17:33:51+00:00
SARwatchMED,"RT @IuventaCrew: STOP THE ITALY-LIBYA MEMORANDUM!

STOP COOPERATION WITH SO-CALLED LIBYA COAST GUARDS!

EVACUATE REFUGEES FROM LIBYA

ABOLI…",2022-10-15 17:33:47+00:00
SARwatchMED,"RT @Hibai_: En este ferry se llega de Turquía a Lesbos en apenas una hora. Si te fijas bien, al fondo hay una patrullera de FRONTEX. Es una…",2022-10-15 17:33:43+00:00
SARwatchMED,RT @EleniKonstanto: 🇬🇷 is pointing to 🇹🇷 for #HumanRights Violations of people on the move at the #Evros border to deflect from its own sys…,2022-10-15 17:25:03+00:00
SARwatchMED,RT @IBeugel: The document also describes how Frontex staff expressed concern about “repercussions” from local authorities for reporting vio…,2022-10-15 17:24:58+00:00
SARwatchMED,"RT @berlinersfor: Stop memorandum Italia Lybia.
#NoMemorandumNoBorders #STOPMemorandum #NoRenewal #AbolishFrontex #EvacuateRefugeesFromLiby…",2022-10-15 17:24:36+00:00
SARwatchMED,"RT @scandura: 3/

⛔️ Nessun comunicato dalla @GuardiaCostiera, che continua a disattendere i dettami del decreto ministeriale verso gli org…",2022-10-15 17:24:31+00:00
SARwatchMED,"RT @scandura: 2/

Partiti dal distretto di Mugla (all'interno del golfo di Gokova, tra le penisole Bodrum e Datca).

🌍 Afghani🇦🇫 in prevale…",2022-10-15 17:24:25+00:00
SARwatchMED,"RT @scandura: 📍 #RoccellaIonica, sbarco 13 ottobre 23:30 CEST

92 Persone su barca a vela dalla #Turchia, soccorsi dalla @GuardiaCostiera⚓️…",2022-10-15 17:24:21+00:00
SARwatchMED,"RT @scandura: 4/

⛔️ Nessun comunicato e zero immagini del motopesca dalla @GuardiaCostiera, che continua a disattendere i dettami del decr…",2022-10-15 17:23:48+00:00
SARwatchMED,"RT @scandura: 3/

Le Persone sono state soccorse in mare da ""un grande peschereccio"". A causa del silenzio sistematico della Guardia Costie…",2022-10-15 17:23:43+00:00
SARwatchMED,"RT @scandura: 2/

✏️ 74 Naufraghi

17 i minori di cui 13 non accompagnati, 3 le donne.

Nuclei familiari:
- uno libico (marito, moglie e 2…",2022-10-15 17:23:40+00:00
SARwatchMED,"RT @scandura: 📍 #RoccellaIonica, sbarco 13 ottobre 10:35 CEST

74 Persone soccorse dalla @GuardiaCostiera ⚓️🇮🇹 nel #MarIonio, arrivate a bo…",2022-10-15 17:23:35+00:00
SARwatchMED,"RT @JFCrisp: The Greek media is going big with this story - as if Greece itself is not guilty of violating refugee rights:
https://t.co/BiM…",2022-10-15 17:23:27+00:00
SARwatchMED,"RT @Iasonas_Apost: Αυτό είναι το τουρκικό καθεστώς που ψήφισε ως ασφαλή χώρα ο Μηταράκης και η παρέα του. 
Αντί να ωρύονται στο τουίτερ, ας…",2022-10-15 17:23:22+00:00
SARwatchMED,"RT @MSF_Sea: 💭 People leaving #Libya on overcrowded boats are usually not able to bring any belongings, not even shoes. In their pockets we…",2022-10-15 17:23:19+00:00
SARwatchMED,RT @lk2015r: Seeing that the right-wing side of 🇬🇷 media &amp; twitter is going all 'shock! horror! the evil Turks are stripping people naked!'…,2022-10-15 17:23:13+00:00
SARwatchMED,"RT @ABoatReport: @daphnetoli There are several questions regarding this rescue, and especially the convenient timing, perfect way to shift…",2022-10-15 17:23:10+00:00
SARwatchMED,"RT @SchmitzFlorian_: #Turkey seems to have abandoned 92 people on the move at the #Evros border.Naked.Many journalists, including myself, h…",2022-10-15 17:23:06+00:00
SARwatchMED,"RT @daphnetoli: The Citizen Protection Ministry says the border police, in cooperation with Frontex, “rescued 92 illegal migrants from from…",2022-10-15 17:22:54+00:00
SARwatchMED,RT @amna_newseng: Migration Min. @nmitarakis calls on #Turkey to investigate incident of 92 naked migrants salvaged by #Greece in #Evros re…,2022-10-15 17:22:47+00:00
SARwatchMED,RT @seawatchcrew: Die #SeaWatch5 ist unsere Antwort auf das rassistische Sterbenlassen im Mittelmeer. Zusammen schicken wir ein neues Rettu…,2022-10-15 17:22:38+00:00
SARwatchMED,RT @seawatchcrew: Seit Monaten umgibt das politisch kalkulierte Sterben auf dem #Mittelmeer vor allem eins: Stille. Immer lauter müssen wir…,2022-10-15 17:22:30+00:00
SARwatchMED,RT @katymfallon: This is a horrendous account of violence at the Greek borders on the part of Turkish authorities involving people on the m…,2022-10-15 17:21:58+00:00
SARwatchMED,RT @lk2015r: Also: attaching a photo of the rescued people naked to this tweet is another form of violence. It's exploitative. Did the Mini…,2022-10-15 17:21:45+00:00
SARwatchMED,RT @lk2015r: The 🇬🇷 authorities have also been systematically violent against people on the move - no doubt. The timing - soon after eviden…,2022-10-15 17:21:40+00:00
SARwatchMED,"RT @lk2015r: The rescue of the 92 people is being used by the minister, govt-friendly journalists and currently doing the rounds in social…",2022-10-15 17:21:31+00:00
SARwatchMED,"RT @g_christides: 2/ Assuming the images shared by the government are current (and not, say, from 2019) and showing what the government say…",2022-10-15 12:16:10+00:00
SARwatchMED,RT @g_christides: The only people shocked by the deteriorating lot of refugees in Turkey are Greece's government (the same that has declare…,2022-10-15 12:16:03+00:00
SARwatchMED,"RT @nmitarakis: Türkiye's behaviour towards 92 migrants whom we rescued at the borders today,is a shame for civilisation. We expect Ankara…",2022-10-15 12:15:46+00:00
